"bedrooms","bathrooms","area","floors","yearbuilt","location","condition","garage","price"
"7","7","6367.1","5","1974","Rural","Excellent","Yes","1235000.0"
"8","15","9762.5","4","2019","Rural","Excellent","Yes","2689000.0"
"16","9","7058.8","4","2013","Rural","Excellent","Yes","2080000.0"
"17","1","5944.0","3","2018","Rural","Excellent","Yes","1772000.0"
"1","18","3106.3","4","2018","Rural","Excellent","Yes","1075000.0"
"11","8","2585.6","3","2015","Rural","Excellent","Yes","947000.0"
"7","6","5104.5","4","1979","Rural","Excellent","Yes","1059000.0"
"5","15","4651.7","5","2017","Rural","Excellent","Yes","1432000.0"
"2","1","2186.0","1","1907","Rural","Excellent","Yes","409000.0"
"1","1","3655.0","2","1911","Rural","Excellent","Yes","759000.0"
"3","19","7829.8","3","2022","Rural","Excellent","Yes","2217000.0"
"16","20","7855.0","5","2015","Rural","Excellent","Yes","2497000.0"
"9","6","4646.6","1","2022","Rural","Excellent","Yes","1350000.0"
"12","11","6270.0","2","1982","Rural","Excellent","Yes","1463000.0"
"8","5","3949.9","3","2023","Rural","Excellent","Yes","1180000.0"
"8","17","6485.3","1","2022","Rural","Excellent","Yes","1958000.0"
"20","2","11943.6","5","2009","Rural","Excellent","Yes","3059000.0"
"1","7","2842.7","3","2017","Rural","Excellent","Yes","796000.0"
"1","17","4385.4","4","2017","Rural","Excellent","Yes","1342000.0"
"16","6","9441.1","2","2016","Rural","Excellent","Yes","2572000.0"
"18","5","5470.2","4","2022","Rural","Excellent","Yes","1797000.0"
"11","17","10394.2","4","1992","Rural","Excellent","Yes","2441000.0"
"4","3","1149.0","2","2006","Rural","Excellent","Yes","351000.0"
"17","4","6631.6","4","2015","Rural","Excellent","Yes","1945000.0"
"14","12","9198.3","4","2009","Rural","Excellent","Yes","2489000.0"
"15","15","7072.7","4","2019","Rural","Excellent","Yes","2243000.0"
"7","11","5908.1","1","2022","Rural","Excellent","Yes","1689000.0"
"6","10","4849.6","3","1946","Rural","Excellent","Yes","977000.0"
"15","20","9030.3","4","2010","Rural","Excellent","Yes","2639000.0"
"14","2","7406.1","3","2014","Rural","Excellent","Yes","1979000.0"
"9","13","7298.4","4","2008","Rural","Excellent","Yes","1964000.0"
"11","14","5906.0","2","2014","Rural","Excellent","Yes","1772000.0"
"8","7","5952.0","3","2019","Rural","Excellent","Yes","1650000.0"
"4","4","1918.0","2","1903","Rural","Excellent","Yes","591000.0"
"14","2","5947.7","2","2013","Rural","Excellent","Yes","1630000.0"
"2","10","4479.0","1","2014","Rural","Excellent","Yes","1168000.0"
"8","3","4983.5","2","2002","Rural","Excellent","Yes","1187000.0"
"11","15","9542.3","2","2023","Rural","Excellent","Yes","2752000.0"
"6","3","2508.3","4","2023","Rural","Excellent","Yes","765000.0"
"12","1","6636.6","5","2015","Rural","Excellent","Yes","1800000.0"
"8","17","7695.7","1","2023","Rural","Excellent","Yes","2258000.0"
"14","14","6835.6","5","2014","Rural","Excellent","Yes","2099000.0"
"12","1","4253.1","1","2023","Rural","Excellent","Yes","1268000.0"
"15","2","6384.1","5","2022","Rural","Excellent","Yes","1899000.0"
"8","4","4131.4","1","2016","Rural","Excellent","Yes","1123000.0"
"14","18","8793.1","1","2018","Rural","Excellent","Yes","2608000.0"
"7","14","3097.0","1","2023","Rural","Excellent","Yes","1084000.0"
"1","8","3292.5","3","1957","Rural","Excellent","Yes","642000.0"
"13","9","5101.8","1","2010","Rural","Excellent","Yes","1502000.0"
"14","17","5399.3","1","2017","Rural","Excellent","Yes","1803000.0"
"19","17","10975.6","5","2019","Rural","Excellent","Yes","3295000.0"
"15","12","5675.8","4","2022","Rural","Excellent","Yes","1897000.0"
"11","19","11012.6","4","2010","Rural","Excellent","Yes","2947000.0"
"19","12","8765.1","3","1965","Rural","Excellent","Yes","1902000.0"
"8","13","4842.3","3","2020","Rural","Excellent","Yes","1510000.0"
"20","20","9161.5","1","2018","Rural","Excellent","Yes","2879000.0"
"5","6","2608.4","3","2022","Rural","Excellent","Yes","799000.0"
"12","5","6504.6","1","2021","Rural","Excellent","Yes","1835000.0"
"10","12","4986.9","5","2002","Rural","Excellent","Yes","1444000.0"
"7","14","1693.0","5","2017","Rural","Excellent","Yes","791000.0"
"5","12","2357.7","4","2006","Rural","Excellent","Yes","794000.0"
"20","10","9988.3","5","2005","Rural","Excellent","Yes","2715000.0"
"9","12","6381.8","1","2023","Rural","Excellent","Yes","1880000.0"
"15","4","8134.8","4","2018","Rural","Excellent","Yes","2275000.0"
"12","12","5602.0","2","2019","Rural","Excellent","Yes","1744000.0"
"19","9","10215.7","2","2021","Rural","Excellent","Yes","2968000.0"
"11","5","4669.1","1","2021","Rural","Excellent","Yes","1379000.0"
"5","3","1832.0","3","1912","Rural","Excellent","Yes","508000.0"
"9","7","4861.4","3","2014","Rural","Excellent","Yes","1379000.0"
"4","3","2837.1","1","2014","Rural","Excellent","Yes","703000.0"
"16","16","5147.7","1","2009","Rural","Excellent","Yes","1703000.0"
"8","9","6002.7","1","2006","Rural","Excellent","Yes","1527000.0"
"2","8","3942.5","5","2015","Rural","Excellent","Yes","1080000.0"
"16","1","5107.0","5","2018","Rural","Excellent","Yes","1586000.0"
"2","12","2686.6","1","2011","Rural","Excellent","Yes","792000.0"
"3","3","1949.9","2","2023","Rural","Excellent","Yes","527000.0"
"10","2","3658.8","1","2021","Rural","Excellent","Yes","1063000.0"
"11","13","6674.8","3","2000","Rural","Excellent","Yes","1772000.0"
"20","2","7737.8","4","2018","Rural","Excellent","Yes","2274000.0"
"12","20","8187.4","1","2015","Rural","Excellent","Yes","2411000.0"
"11","13","8592.2","5","2000","Rural","Excellent","Yes","2179000.0"
"12","20","7938.5","2","1990","Rural","Excellent","Yes","2013000.0"
"17","16","7188.1","4","1955","Rural","Excellent","Yes","1712000.0"
"3","2","2676.5","5","2017","Rural","Excellent","Yes","699000.0"
"2","18","4739.4","4","1989","Rural","Excellent","Yes","1202000.0"
"7","16","2357.3","3","2022","Rural","Excellent","Yes","969000.0"
"19","18","9738.4","1","2016","Rural","Excellent","Yes","2915000.0"
"14","10","6850.2","1","2020","Rural","Excellent","Yes","2044000.0"
"15","13","10057.4","5","1926","Rural","Excellent","Yes","2036000.0"
"8","8","5863.9","3","2021","Rural","Excellent","Yes","1669000.0"
"15","10","8836.9","5","2014","Rural","Excellent","Yes","2496000.0"
"19","18","17135.3","3","2021","Rural","Excellent","Yes","4768000.0"
"5","19","7125.7","5","2019","Rural","Excellent","Yes","2092000.0"
"8","5","4511.9","2","2021","Rural","Excellent","Yes","1282000.0"
"10","20","9503.4","4","2012","Rural","Excellent","Yes","2650000.0"
"9","3","3678.1","2","2022","Rural","Excellent","Yes","1083000.0"
"12","13","5847.4","4","2015","Rural","Excellent","Yes","1807000.0"
"1","14","1542.4","1","2002","Rural","Excellent","Yes","555000.0"
"18","7","8242.6","4","1988","Rural","Excellent","Yes","1984000.0"
"12","10","5530.1","4","2000","Rural","Excellent","Yes","1532000.0"
"13","20","8640.7","2","1996","Rural","Excellent","Yes","2257000.0"
"18","18","10212.8","3","2019","Rural","Excellent","Yes","3082000.0"
"11","6","4814.6","2","2017","Rural","Excellent","Yes","1412000.0"
"2","20","4075.5","5","1994","Rural","Excellent","Yes","1172000.0"
"16","4","6583.5","5","2015","Rural","Excellent","Yes","1924000.0"
"2","12","3126.8","2","2018","Rural","Excellent","Yes","942000.0"
"11","16","7797.3","1","2014","Rural","Excellent","Yes","2213000.0"
"18","6","9325.3","2","2017","Rural","Excellent","Yes","2613000.0"
"8","4","3356.6","1","2019","Rural","Excellent","Yes","966000.0"
"2","3","2020.3","2","2017","Rural","Excellent","Yes","522000.0"
"10","16","4967.8","2","2016","Rural","Excellent","Yes","1593000.0"
"14","17","12008.6","5","2021","Rural","Excellent","Yes","3452000.0"
"15","11","4760.0","2","2021","Rural","Excellent","Yes","1624000.0"
"14","13","8532.8","5","2019","Rural","Excellent","Yes","2534000.0"
"19","10","6068.1","5","2023","Rural","Excellent","Yes","2079000.0"
"6","4","5194.8","1","1951","Rural","Excellent","Yes","889000.0"
"18","2","6009.8","1","1953","Rural","Excellent","Yes","1270000.0"
"20","7","9669.8","2","2023","Rural","Excellent","Yes","2863000.0"
"14","16","6667.5","1","1923","Rural","Excellent","Yes","1517000.0"
"20","14","9693.3","2","2012","Rural","Excellent","Yes","2803000.0"
"7","8","3769.2","5","1997","Rural","Excellent","Yes","1019000.0"
"18","19","10370.4","5","2022","Rural","Excellent","Yes","3223000.0"
"3","20","2798.9","3","2022","Rural","Excellent","Yes","1046000.0"
"11","10","5962.2","2","2022","Rural","Excellent","Yes","1798000.0"
"11","12","6137.0","4","1975","Rural","Excellent","Yes","1387000.0"
"1","20","4088.1","2","1952","Rural","Excellent","Yes","958000.0"
"8","19","6584.0","3","2016","Rural","Excellent","Yes","1976000.0"
"9","9","11276.8","3","2022","Rural","Excellent","Yes","3013000.0"
"9","4","3554.2","5","2019","Rural","Excellent","Yes","1097000.0"
"11","7","6087.9","2","1993","Rural","Excellent","Yes","1456000.0"
"11","2","7169.6","5","1934","Rural","Excellent","Yes","1322000.0"
"5","6","3271.2","4","2021","Rural","Excellent","Yes","964000.0"
"10","8","6148.6","5","2016","Rural","Excellent","Yes","1760000.0"
"20","1","6765.0","1","1911","Rural","Excellent","Yes","1429000.0"
"13","15","8883.9","1","2021","Rural","Excellent","Yes","2598000.0"
"9","6","4274.9","4","2016","Rural","Excellent","Yes","1261000.0"
"14","11","8629.3","4","2002","Rural","Excellent","Yes","2241000.0"
"14","16","8596.1","1","2019","Rural","Excellent","Yes","2543000.0"
"1","3","2208.0","2","1923","Rural","Excellent","Yes","464000.0"
"9","20","9092.1","4","2023","Rural","Excellent","Yes","2715000.0"
"12","13","6756.6","2","1975","Rural","Excellent","Yes","1494000.0"
"7","7","4986.7","2","1930","Rural","Excellent","Yes","953000.0"
"1","6","2609.3","3","2013","Rural","Excellent","Yes","707000.0"
"12","18","9474.4","4","2021","Rural","Excellent","Yes","2811000.0"
"18","15","9600.4","4","1924","Rural","Excellent","Yes","2066000.0"
"9","6","5348.2","4","1999","Rural","Excellent","Yes","1340000.0"
"13","5","7189.6","3","2023","Rural","Excellent","Yes","2077000.0"
"19","16","12585.8","1","2017","Rural","Excellent","Yes","3544000.0"
"6","5","3339.4","2","1981","Rural","Excellent","Yes","717000.0"
"3","2","2426.6","1","2016","Rural","Excellent","Yes","577000.0"
"7","10","4985.8","3","1970","Rural","Excellent","Yes","1022000.0"
"10","4","6739.3","2","1957","Rural","Excellent","Yes","1226000.0"
"14","16","8481.5","2","1968","Rural","Excellent","Yes","1793000.0"
"8","2","3799.4","5","1985","Rural","Excellent","Yes","860000.0"
"12","10","5998.3","1","1997","Rural","Excellent","Yes","1547000.0"
"11","12","3199.2","5","2002","Rural","Excellent","Yes","1111000.0"
"18","5","9803.5","2","2005","Rural","Excellent","Yes","2492000.0"
"9","9","5835.9","4","2023","Rural","Excellent","Yes","1741000.0"
"1","3","1573.1","3","2023","Rural","Excellent","Yes","453000.0"
"8","17","4672.6","1","2020","Rural","Excellent","Yes","1513000.0"
"2","4","3369.5","2","2020","Rural","Excellent","Yes","865000.0"
"13","18","6592.9","1","1999","Rural","Excellent","Yes","1854000.0"
"20","14","7936.1","3","2019","Rural","Excellent","Yes","2534000.0"
"16","6","9022.4","3","2021","Rural","Excellent","Yes","2574000.0"
"2","1","3391.0","1","1970","Rural","Excellent","Yes","692000.0"
"16","16","11415.4","1","1994","Rural","Excellent","Yes","2730000.0"
"17","20","8261.5","2","2020","Rural","Excellent","Yes","2642000.0"
"19","14","8396.1","3","2016","Rural","Excellent","Yes","2570000.0"
"14","15","8584.5","1","2014","Rural","Excellent","Yes","2445000.0"
"2","9","4531.6","3","1908","Rural","Excellent","Yes","839000.0"
"6","1","3512.8","1","2023","Rural","Excellent","Yes","942000.0"
"4","16","4941.6","4","1979","Rural","Excellent","Yes","1138000.0"
"19","14","10194.3","5","2007","Rural","Excellent","Yes","2841000.0"
"8","13","8331.8","4","2022","Rural","Excellent","Yes","2368000.0"
"8","1","4928.3","4","1987","Rural","Excellent","Yes","1055000.0"
"8","11","5577.9","3","1999","Rural","Excellent","Yes","1435000.0"
"18","13","15096.5","1","2020","Rural","Excellent","Yes","4117000.0"
"5","18","4716.5","2","2023","Rural","Excellent","Yes","1506000.0"
"3","18","6866.7","5","2009","Rural","Excellent","Yes","1841000.0"
"14","2","2989.8","4","2012","Rural","Excellent","Yes","1003000.0"
"11","15","9564.3","4","2023","Rural","Excellent","Yes","2787000.0"
"9","20","8958.4","1","2023","Rural","Excellent","Yes","2638000.0"
"18","2","10090.6","1","2010","Rural","Excellent","Yes","2572000.0"
"14","9","6838.9","1","2022","Rural","Excellent","Yes","2048000.0"
"20","5","6563.4","2","2014","Rural","Excellent","Yes","1981000.0"
"17","16","11212.5","1","2023","Rural","Excellent","Yes","3303000.0"
"3","20","6860.2","5","2015","Rural","Excellent","Yes","1949000.0"
"9","1","2970.1","4","2018","Rural","Excellent","Yes","906000.0"
"5","20","4625.6","3","2019","Rural","Excellent","Yes","1503000.0"
"18","3","2774.6","4","2016","Rural","Excellent","Yes","1094000.0"
"12","4","4291.5","5","2010","Rural","Excellent","Yes","1273000.0"
"8","7","4608.1","3","2021","Rural","Excellent","Yes","1356000.0"
"17","2","7449.7","4","2010","Rural","Excellent","Yes","2025000.0"
"14","2","6512.2","2","1983","Rural","Excellent","Yes","1402000.0"
"13","8","7105.5","3","2023","Rural","Excellent","Yes","2111000.0"
"8","20","6093.7","3","2021","Rural","Excellent","Yes","1939000.0"
"12","1","4058.2","1","1990","Rural","Excellent","Yes","981000.0"
"7","13","7371.7","4","2023","Rural","Excellent","Yes","2129000.0"
"19","3","4988.8","2","2023","Rural","Excellent","Yes","1651000.0"
"19","20","12680.8","1","2012","Rural","Excellent","Yes","3523000.0"
"7","4","2836.3","1","1990","Rural","Excellent","Yes","673000.0"
"17","2","6218.5","1","1999","Rural","Excellent","Yes","1593000.0"
"14","19","10271.6","2","2018","Rural","Excellent","Yes","2980000.0"
"20","13","9253.7","4","1905","Rural","Excellent","Yes","2031000.0"
"6","2","4526.0","5","2021","Rural","Excellent","Yes","1227000.0"
"6","10","3434.5","2","1985","Rural","Excellent","Yes","847000.0"
"7","6","1540.1","2","2008","Rural","Excellent","Yes","542000.0"
"6","17","6767.2","1","1956","Rural","Excellent","Yes","1349000.0"
"18","6","9146.7","5","2021","Rural","Excellent","Yes","2683000.0"
"20","8","11071.0","5","2014","Rural","Excellent","Yes","3081000.0"
"16","19","12153.3","5","1955","Rural","Excellent","Yes","2471000.0"
"15","20","7957.8","1","2022","Rural","Excellent","Yes","2535000.0"
"2","14","6434.9","3","2007","Rural","Excellent","Yes","1623000.0"
"15","3","4996.4","3","2009","Rural","Excellent","Yes","1442000.0"
"14","16","7596.3","4","2015","Rural","Excellent","Yes","2302000.0"
"8","12","3591.2","2","2006","Rural","Excellent","Yes","1096000.0"
"18","14","10404.4","1","2008","Rural","Excellent","Yes","2818000.0"
"1","16","3585.7","5","2018","Rural","Excellent","Yes","1164000.0"
"10","15","7436.8","1","2004","Rural","Excellent","Yes","1956000.0"
"2","5","3570.2","4","2011","Rural","Excellent","Yes","902000.0"
"10","1","2741.4","4","2021","Rural","Excellent","Yes","893000.0"
"12","6","7035.1","4","1996","Rural","Excellent","Yes","1706000.0"
"5","15","6358.6","3","2012","Rural","Excellent","Yes","1733000.0"
"7","8","4276.8","4","2015","Rural","Excellent","Yes","1240000.0"
"17","20","11157.0","1","2023","Rural","Excellent","Yes","3362000.0"
"14","14","7435.4","2","2022","Rural","Excellent","Yes","2294000.0"
"12","19","9352.1","4","2017","Rural","Excellent","Yes","2733000.0"
"20","10","12431.4","2","2018","Rural","Excellent","Yes","3463000.0"
"14","14","7691.2","1","1938","Rural","Excellent","Yes","1629000.0"
"18","8","7151.8","5","2022","Rural","Excellent","Yes","2264000.0"
"1","1","1138.1","2","2022","Rural","Excellent","Yes","314000.0"
"15","5","6652.8","1","2022","Rural","Excellent","Yes","1957000.0"
"4","9","3678.7","5","1997","Rural","Excellent","Yes","945000.0"
"14","19","5511.5","2","2005","Rural","Excellent","Yes","1760000.0"
"10","16","4486.6","3","1936","Rural","Excellent","Yes","1133000.0"
"20","6","9079.5","3","2005","Rural","Excellent","Yes","2426000.0"
"9","7","8129.8","4","2020","Rural","Excellent","Yes","2208000.0"
"16","18","9865.7","3","1952","Rural","Excellent","Yes","2094000.0"
"12","18","6793.4","5","2018","Rural","Excellent","Yes","2160000.0"
"20","15","11302.8","5","2016","Rural","Excellent","Yes","3299000.0"
"18","9","9448.8","4","1995","Rural","Excellent","Yes","2350000.0"
"18","1","6492.6","2","1994","Rural","Excellent","Yes","1628000.0"
"20","13","14666.3","5","2023","Rural","Excellent","Yes","4207000.0"
"19","20","6407.2","3","1933","Rural","Excellent","Yes","1707000.0"
"16","18","11684.6","3","2014","Rural","Excellent","Yes","3267000.0"
"7","14","5500.0","2","1994","Rural","Excellent","Yes","1384000.0"
"9","17","8471.5","1","2008","Rural","Excellent","Yes","2239000.0"
"16","7","6105.5","1","1972","Rural","Excellent","Yes","1339000.0"
"7","6","5419.9","5","2015","Rural","Excellent","Yes","1475000.0"
"7","15","3128.7","1","2023","Rural","Excellent","Yes","1109000.0"
"20","15","8454.7","1","2005","Rural","Excellent","Yes","2429000.0"
"19","8","11319.4","3","2005","Rural","Excellent","Yes","2898000.0"
"4","4","4888.0","3","1995","Rural","Excellent","Yes","1045000.0"
"13","2","6124.7","3","2020","Rural","Excellent","Yes","1736000.0"
"19","17","12498.5","1","2010","Rural","Excellent","Yes","3385000.0"
"9","15","6311.9","3","1976","Rural","Excellent","Yes","1414000.0"
"13","3","6232.6","1","2022","Rural","Excellent","Yes","1771000.0"
"13","11","5000.0","3","2018","Rural","Excellent","Yes","1632000.0"
"14","8","7758.2","3","2021","Rural","Excellent","Yes","2263000.0"
"10","17","9334.8","3","2023","Rural","Excellent","Yes","2729000.0"
"13","11","6778.1","5","2009","Rural","Excellent","Yes","1946000.0"
"7","18","6999.5","4","2023","Rural","Excellent","Yes","2130000.0"
"3","16","5713.7","3","2020","Rural","Excellent","Yes","1642000.0"
"12","1","3783.2","1","1997","Rural","Excellent","Yes","979000.0"
"10","7","3479.8","2","2011","Rural","Excellent","Yes","1064000.0"
"7","13","3496.3","3","1931","Rural","Excellent","Yes","861000.0"
"4","15","7412.4","3","2021","Rural","Excellent","Yes","2058000.0"
"8","13","5659.4","2","2022","Rural","Excellent","Yes","1706000.0"
"10","10","6895.2","2","2021","Rural","Excellent","Yes","1982000.0"
"10","1","5448.3","2","2020","Rural","Excellent","Yes","1488000.0"
"4","7","2307.2","4","1929","Rural","Excellent","Yes","522000.0"
"10","8","6443.6","3","1964","Rural","Excellent","Yes","1271000.0"
"18","16","7263.4","5","2003","Rural","Excellent","Yes","2186000.0"
"19","14","11761.2","5","1921","Rural","Excellent","Yes","2400000.0"
"13","7","4641.2","3","1985","Rural","Excellent","Yes","1188000.0"
"6","9","3699.9","4","2020","Rural","Excellent","Yes","1137000.0"
"15","7","7808.5","3","2020","Rural","Excellent","Yes","2268000.0"
"6","15","6225.3","2","2022","Rural","Excellent","Yes","1826000.0"
"20","10","13089.6","1","2012","Rural","Excellent","Yes","3458000.0"
"4","8","3662.2","2","2020","Rural","Excellent","Yes","1031000.0"
"13","9","8565.3","3","1997","Rural","Excellent","Yes","2075000.0"
"13","10","5123.3","1","2020","Rural","Excellent","Yes","1617000.0"
"10","20","4808.2","5","2006","Rural","Excellent","Yes","1587000.0"
"15","11","11270.5","2","2022","Rural","Excellent","Yes","3171000.0"
"11","4","6117.4","5","2023","Rural","Excellent","Yes","1783000.0"
"13","14","8483.6","4","2022","Rural","Excellent","Yes","2547000.0"
